eid,date,mealtype,foodtype,people_string
e5855,2019/01/21,dinner,sushi,"Eva, Hazel, Piper, Avery, Nora, Nevaeh, Claire, Piper"
e5865,2019/01/25,dinner,sushi,"Nora, Hazel, Kinsley, Nevaeh, Piper, Rylee, Claire, Piper, Avery, Layla, Olivia"
e5866,2019/01/26,lunch,tacos,
e5872,2019/01/31,lunch,a burger,"Andrew, Carter"
e5879,2019/02/03,dinner,sushi,
e5884,2019/02/06,breakfast,cereals,
e5885,2019/02/06,dinner,indian food,"Avery, Piper, Nora, Eva, Rylee, Lydia, Olivia, Layla, Piper"
e5886,2019/02/07,breakfast,pancakes,
e5887,2019/02/08,breakfast,"eggs, sausages, and bread",
e5890,2019/02/10,breakfast,toast and cheese,"Willow, Avery"
e5895,2019/02/13,lunch,steak,
e5898,2019/02/14,breakfast,cereals,
e5899,2019/02/14,lunch,a burger,
e5901,2019/02/15,breakfast,"eggs, sausages, and bread",
e5906,2019/02/18,breakfast,peanut-butter-jam,
e5909,2019/02/20,breakfast,pancakes,Avery
e5912,2019/02/23,lunch,steak,"Rylee, Layla"
e5914,2019/02/25,lunch,sushi,"Andrew, Kayden"
e5915,2019/02/25,dinner,sandwich,
e5917,2019/02/26,dinner,indian food,
e5919,2019/02/28,breakfast,oatmeal,
e5920,2019/02/28,lunch,pasta,"Nevaeh, Lydia, Eva, Hazel, Kinsley, Layla, Piper, Rylee, Piper, Nora, Olivia, Claire, Avery"
e5921,2019/02/28,dinner,sushi,"Carter, Andrew"
e5922,2019/03/01,breakfast,toast and cheese,
e5923,2019/03/01,dinner,a burger,"Jackson, Avery, Benjamin, Willow"
e5925,2019/03/02,dinner,indian food,"Claire, Lydia, Eva, Nora, Rylee"
e5929,2019/03/04,breakfast,toast and cheese,
e5930,2019/03/04,lunch,fish and chips,
e5931,2019/03/04,dinner,sandwich,"Carter, Andrew, Kayden, Emily"
e5935,2019/03/09,breakfast,oatmeal,
e5936,2019/03/09,dinner,a burger,"Andrew, Kayden, Carter"
e5938,2019/03/10,breakfast,pancakes,
e5943,2019/03/13,lunch,sandwich,
e5945,2019/03/17,lunch,pasta,"Carter, Emily"
e5948,2019/03/19,breakfast,toast and cheese,
e5949,2019/03/19,lunch,steak,
e5950,2019/03/20,lunch,fish and chips,"Jackson, Willow, Avery"
e5952,2019/03/23,dinner,a burger,"Rylee, Piper, Eva, Olivia, Layla, Claire, Kinsley, Hazel, Avery, Piper, Nevaeh, Lydia, Nora"
e5955,2019/03/24,lunch,pasta,
e5959,2019/03/26,breakfast,"eggs, sausages, and bread",
e5960,2019/03/27,dinner,fish and chips,"Andrew, Kayden, Emily"
e5962,2019/03/28,breakfast,"eggs, sausages, and bread",
e5965,2019/04/01,lunch,sushi,
e5966,2019/04/01,dinner,indian food,
e5967,2019/04/02,breakfast,"eggs, sausages, and bread","Andrew, Carter"
e5972,2019/04/03,breakfast,peanut-butter-jam,
e5974,2019/04/05,lunch,steak,Nevaeh
e5977,2019/04/06,lunch,sandwich,Benjamin
e5981,2019/04/10,lunch,chinese food,
e5982,2019/04/12,dinner,chinese food,
e5983,2019/04/13,breakfast,peanut-butter-jam,
e5984,2019/04/13,lunch,fish and chips,"Olivia, Avery, Kinsley, Nevaeh, Layla, Claire, Lydia, Nora, Hazel, Eva"
e5986,2019/04/15,breakfast,pancakes,
e5987,2019/04/15,dinner,indian food,
e5988,2019/04/16,breakfast,toast and cheese,
e5999,2019/04/22,lunch,steak,
e6000,2019/04/22,dinner,tacos,"Claire, Nora, Kinsley, Nevaeh, Piper, Rylee, Piper, Eva, Layla, Lydia, Avery, Hazel"
e6006,2019/04/26,breakfast,toast and cheese,"Eva, Kinsley, Olivia, Lydia, Claire, Piper, Piper, Rylee, Nevaeh, Layla, Nora, Hazel, Avery"
e6007,2019/04/26,lunch,sandwich,"Piper, Piper, Olivia, Lydia, Nevaeh"
e6008,2019/04/26,dinner,indian food,"Lydia, Layla, Olivia, Hazel, Rylee, Piper, Nevaeh"
e6010,2019/04/27,dinner,sushi,"Jackson, Willow, Benjamin"
e6017,2019/05/01,breakfast,pancakes,
e6018,2019/05/01,dinner,tacos,"Emily, Andrew"
e6019,2019/05/02,breakfast,"eggs, sausages, and bread",
e6021,2019/05/03,breakfast,peanut-butter-jam,Kayden
e6022,2019/05/04,dinner,sandwich,
e6025,2019/05/06,breakfast,peanut-butter-jam,Jackson
e6027,2019/05/07,dinner,sandwich,"Eva, Claire, Lydia, Rylee, Nevaeh, Hazel, Nora, Piper, Layla, Olivia, Avery, Piper, Kinsley"
e6028,2019/05/08,lunch,a burger,
e6029,2019/05/08,dinner,tacos,
e6032,2019/05/10,dinner,indian food,Emily
e6033,2019/05/11,breakfast,toast and cheese,"Kayden, Andrew, Emily"
e6037,2019/05/13,breakfast,cereals,"Benjamin, Willow, Jackson"
e6039,2019/05/15,dinner,steak,"Hazel, Olivia, Piper, Rylee, Nora, Lydia, Eva, Claire, Avery, Nevaeh, Layla, Kinsley"
e6043,2019/05/18,breakfast,cereals,
e6044,2019/05/18,lunch,a burger,
e6046,2019/05/19,breakfast,pancakes,
e6047,2019/05/19,dinner,fish and chips,
e6049,2019/05/21,lunch,sushi,"Claire, Rylee, Eva, Nora, Nevaeh, Layla, Lydia"
e6050,2019/05/21,dinner,sandwich,Kayden
e6051,2019/05/23,breakfast,oatmeal,"Emily, Kayden, Carter"
e6056,2019/05/27,breakfast,cereals,"Lydia, Claire, Olivia, Piper, Eva, Nora, Hazel, Avery, Piper, Rylee, Kinsley, Nevaeh, Layla"
e6059,2019/05/28,breakfast,cereals,
e6060,2019/05/29,breakfast,oatmeal,
e6065,2019/06/02,lunch,steak,
e6068,2019/06/03,breakfast,cereals,
e6069,2019/06/04,lunch,pasta,
e6072,2019/06/05,dinner,sushi,
e6073,2019/06/07,lunch,pasta,
e6074,2019/06/08,breakfast,cereals,Willow
e6075,2019/06/08,dinner,steak,
e6076,2019/06/09,breakfast,oatmeal,"Kayden, Carter, Andrew"
e6077,2019/06/09,dinner,chinese food,"Emily, Andrew"
e6082,2019/06/12,breakfast,"eggs, sausages, and bread",Benjamin
e6085,2019/06/14,breakfast,peanut-butter-jam,
e6086,2019/06/14,dinner,fish and chips,Kayden
e6088,2019/06/15,breakfast,toast and cheese,
e6090,2019/06/16,dinner,steak,
e6098,2019/06/21,lunch,indian food,"Emily, Andrew, Carter, Kayden"
e6106,2019/06/27,lunch,fish and chips,
e6108,2019/07/01,dinner,fish and chips,
e6109,2019/07/02,breakfast,cereals,Kayden
e6113,2019/07/05,breakfast,cereals,"Avery, Benjamin, Willow"
e6115,2019/07/06,dinner,indian food,
e6117,2019/07/08,breakfast,"eggs, sausages, and bread",
e6118,2019/07/08,lunch,sushi,"Andrew, Carter"
e6119,2019/07/09,breakfast,toast and cheese,
e6122,2019/07/12,breakfast,pancakes,
e6127,2019/07/15,dinner,fish and chips,
e6131,2019/07/17,dinner,steak,
e6133,2019/07/18,breakfast,toast and cheese,"Carter, Kayden, Emily"
e6134,2019/07/18,lunch,tacos,"Carter, Andrew, Emily, Kayden"
e6135,2019/07/18,dinner,tacos,"Hazel, Avery, Olivia, Rylee, Nevaeh, Piper, Eva, Piper, Nora, Layla, Lydia, Kinsley, Claire"
e6137,2019/07/19,breakfast,peanut-butter-jam,Kayden
e6138,2019/07/19,dinner,fish and chips,"Nevaeh, Hazel, Nora, Avery, Layla, Olivia, Rylee, Kinsley, Piper, Lydia, Piper, Eva"
e6144,2019/07/22,lunch,steak,
e6145,2019/07/22,dinner,pasta,
e6146,2019/07/23,dinner,steak,"Kayden, Andrew, Emily"
e6148,2019/07/24,dinner,indian food,
e6149,2019/07/25,lunch,chinese food,
e6152,2019/07/26,breakfast,pancakes,"Carter, Andrew, Emily, Kayden"
e6156,2019/07/29,lunch,fish and chips,"Kayden, Andrew"
e6159,2019/07/31,dinner,tacos,"Avery, Jackson, Benjamin"
e6161,2019/08/01,breakfast,cereals,"Nora, Rylee, Piper, Claire"
e6162,2019/08/01,lunch,chinese food,
e6164,2019/08/02,breakfast,oatmeal,
e6168,2019/08/04,breakfast,peanut-butter-jam,Emily
e6169,2019/08/04,lunch,steak,
e6172,2019/08/07,breakfast,"eggs, sausages, and bread",
e6173,2019/08/07,dinner,indian food,
e6175,2019/08/10,dinner,steak,"Eva, Lydia"
e6177,2019/08/11,breakfast,cereals,
e6179,2019/08/14,lunch,a burger,Avery
e6182,2019/08/16,lunch,tacos,
e6186,2019/08/18,dinner,tacos,
e6189,2019/08/20,dinner,sandwich,
e6192,2019/08/24,breakfast,toast and cheese,"Andrew, Kayden, Emily"
e6193,2019/08/24,lunch,pasta,
e6196,2019/08/25,dinner,pasta,
e6198,2019/08/26,breakfast,peanut-butter-jam,Carter
e6199,2019/08/27,lunch,a burger,"Carter, Emily"
e6201,2019/08/30,lunch,fish and chips,
e6202,2019/08/30,dinner,indian food,
e6203,2019/09/01,lunch,tacos,"Jackson, Willow"
e6206,2019/09/02,breakfast,peanut-butter-jam,
e6208,2019/09/04,dinner,steak,
e6211,2019/09/05,breakfast,cereals,
e6215,2019/09/07,breakfast,toast and cheese,
e6216,2019/09/07,dinner,indian food,Claire
e6217,2019/09/08,dinner,sandwich,
e6221,2019/09/10,dinner,chinese food,"Andrew, Kayden, Emily, Carter"
e6225,2019/09/12,dinner,fish and chips,
e6226,2019/09/13,dinner,steak,"Jackson, Avery, Willow, Benjamin"
e6230,2019/09/15,dinner,steak,"Claire, Nevaeh, Kinsley, Layla, Avery"
e6233,2019/09/16,breakfast,peanut-butter-jam,Avery
e6236,2019/09/18,lunch,tacos,
e6242,2019/09/24,breakfast,"eggs, sausages, and bread",
e6245,2019/09/26,breakfast,"eggs, sausages, and bread",
e6246,2019/09/26,lunch,sushi,
e6247,2019/09/26,dinner,a burger,
e6248,2019/09/29,dinner,a burger,"Kinsley, Piper, Claire, Piper, Rylee, Nevaeh"
e6250,2019/09/30,lunch,chinese food,"Jackson, Benjamin"
e6252,2019/10/01,lunch,sushi,
e6255,2019/10/03,dinner,tacos,"Carter, Emily, Andrew"
e6257,2019/10/05,breakfast,peanut-butter-jam,"Nora, Claire, Lydia, Layla"
e6258,2019/10/06,lunch,fish and chips,
e6259,2019/10/07,lunch,sandwich,
e6261,2019/10/08,dinner,indian food,
e6262,2019/10/09,lunch,pasta,
e6264,2019/10/10,lunch,tacos,"Andrew, Kayden, Carter, Emily"
e6266,2019/10/11,lunch,a burger,"Kayden, Emily"
e6270,2019/10/12,breakfast,"eggs, sausages, and bread",Andrew
e6271,2019/10/12,lunch,sushi,
e6274,2019/10/14,breakfast,toast and cheese,
e6277,2019/10/15,dinner,steak,
e6279,2019/10/16,lunch,a burger,
e6280,2019/10/16,dinner,sushi,
e6282,2019/10/17,dinner,sandwich,"Lydia, Nora, Rylee"
e6283,2019/10/18,dinner,a burger,
e6286,2019/10/19,lunch,chinese food,"Andrew, Kayden"
e6288,2019/10/20,lunch,fish and chips,
e6289,2019/10/20,dinner,tacos,
e6297,2019/10/27,dinner,indian food,"Benjamin, Willow, Jackson, Avery"
e6298,2019/10/28,dinner,chinese food,"Willow, Avery, Jackson, Benjamin"
e6301,2019/10/30,breakfast,pancakes,
e6302,2019/10/31,lunch,sushi,
e6304,2019/11/02,breakfast,toast and cheese,
e6305,2019/11/02,dinner,tacos,
e6307,2019/11/03,breakfast,toast and cheese,"Emily, Andrew, Kayden, Carter"
e6309,2019/11/04,dinner,fish and chips,
e6310,2019/11/05,breakfast,oatmeal,
e6312,2019/11/06,breakfast,cereals,
e6313,2019/11/06,dinner,tacos,
e6314,2019/11/07,breakfast,"eggs, sausages, and bread",
e6316,2019/11/08,lunch,sandwich,"Andrew, Emily, Kayden, Carter"
e6318,2019/11/09,lunch,chinese food,
e6323,2019/11/12,breakfast,peanut-butter-jam,
e6329,2019/11/15,lunch,a burger,Emily
e6330,2019/11/15,dinner,a burger,
e6331,2019/11/16,breakfast,toast and cheese,
e6332,2019/11/17,lunch,a burger,"Emily, Carter, Andrew"
e6334,2019/11/18,breakfast,peanut-butter-jam,
e6337,2019/11/20,breakfast,"eggs, sausages, and bread",
e6338,2019/11/21,breakfast,"eggs, sausages, and bread","Benjamin, Avery, Jackson, Willow"
e6341,2019/11/22,breakfast,pancakes,
e6344,2019/11/23,breakfast,cereals,
e6348,2019/11/24,lunch,indian food,
e6350,2019/11/25,dinner,a burger,
e6354,2019/11/27,dinner,a burger,
e6357,2019/11/29,breakfast,"eggs, sausages, and bread","Piper, Layla, Avery, Nora, Eva, Nevaeh, Claire, Lydia, Olivia, Kinsley, Hazel, Piper"
e6361,2019/12/01,breakfast,pancakes,"Willow, Benjamin, Jackson, Avery"
e6362,2019/12/02,lunch,fish and chips,"Carter, Emily, Andrew"
e6363,2019/12/02,dinner,a burger,
e6370,2019/12/09,breakfast,cereals,"Kayden, Emily"
e6372,2019/12/10,breakfast,peanut-butter-jam,"Piper, Hazel"
e6377,2019/12/13,lunch,steak,"Olivia, Piper, Rylee, Kinsley, Piper, Lydia, Claire, Nevaeh, Eva, Layla, Hazel"
e6381,2019/12/14,breakfast,peanut-butter-jam,Avery
e6386,2019/12/18,breakfast,toast and cheese,
e6388,2019/12/19,lunch,fish and chips,
e6390,2019/12/20,breakfast,"eggs, sausages, and bread","Andrew, Kayden"
e6391,2019/12/20,lunch,pasta,
e6394,2019/12/22,lunch,chinese food,"Benjamin, Willow, Avery"
e6395,2019/12/22,dinner,pasta,
e6400,2019/12/26,breakfast,oatmeal,
e6402,2019/12/29,breakfast,cereals,
e6403,2019/12/29,dinner,pasta,
e6502,2020/01/03,lunch,pasta,
e6504,2020/01/05,dinner,sandwich,
e6511,2020/01/09,lunch,indian food,
e6513,2020/01/10,breakfast,peanut-butter-jam,
e6515,2020/01/16,lunch,fish and chips,
e6520,2020/01/18,breakfast,pancakes,"Eva, Kinsley, Hazel, Olivia, Claire"
e6521,2020/01/19,dinner,sandwich,"Piper, Eva, Nevaeh, Claire, Avery"
e6524,2020/01/22,dinner,sandwich,"Willow, Avery"
e6526,2020/01/23,breakfast,oatmeal,
e6527,2020/01/24,lunch,indian food,
e6529,2020/01/25,dinner,sandwich,
e6530,2020/01/26,lunch,sushi,"Willow, Avery"
e6531,2020/01/26,dinner,chinese food,
e6534,2020/01/29,lunch,pasta,
e6538,2020/01/30,breakfast,peanut-butter-jam,
e6541,2020/01/31,lunch,sushi,"Emily, Kayden, Andrew"
e6544,2020/02/03,dinner,sandwich,
e6546,2020/02/04,dinner,fish and chips,"Carter, Andrew, Kayden, Emily"
e6547,2020/02/05,dinner,indian food,
e6548,2020/02/08,breakfast,"eggs, sausages, and bread",
e6549,2020/02/09,lunch,steak,
e6550,2020/02/10,lunch,sushi,
e6552,2020/02/12,breakfast,toast and cheese,
e6553,2020/02/13,dinner,a burger,"Emily, Carter, Andrew"
e6556,2020/02/15,breakfast,pancakes,
e6559,2020/02/17,breakfast,toast and cheese,
e6560,2020/02/17,dinner,tacos,"Kayden, Andrew, Emily"
e6563,2020/02/18,breakfast,peanut-butter-jam,
e6567,2020/02/19,dinner,tacos,
e6572,2020/02/22,lunch,fish and chips,"Olivia, Layla, Eva, Lydia, Piper, Avery, Hazel, Nevaeh, Nora, Rylee, Piper"
e6575,2020/02/23,breakfast,toast and cheese,"Avery, Benjamin, Willow, Jackson"
e6577,2020/02/24,breakfast,oatmeal,
e6578,2020/02/24,lunch,indian food,Carter
e6579,2020/02/25,lunch,fish and chips,
e6581,2020/02/27,breakfast,toast and cheese,"Kayden, Carter, Emily, Andrew"
e6585,2020/02/28,dinner,a burger,
e6586,2020/02/29,breakfast,toast and cheese,"Piper, Hazel, Rylee, Olivia, Nora, Claire, Layla, Avery, Eva, Kinsley, Nevaeh, Lydia"
e6591,2020/03/02,breakfast,oatmeal,
e6592,2020/03/02,dinner,chinese food,
e6596,2020/03/08,breakfast,"eggs, sausages, and bread",
e6599,2020/03/10,breakfast,cereals,"Avery, Benjamin"
e6604,2020/03/15,lunch,fish and chips,
e6608,2020/03/19,breakfast,peanut-butter-jam,
e6614,2020/03/24,dinner,pasta,
e6615,2020/03/25,breakfast,cereals,
e6616,2020/03/26,lunch,tacos,
e6622,2020/03/29,breakfast,oatmeal,"Kayden, Emily, Carter, Andrew"
e6624,2020/03/30,breakfast,peanut-butter-jam,
e6627,2020/03/31,breakfast,oatmeal,
e6628,2020/04/02,dinner,tacos,Kayden
e6631,2020/04/03,lunch,steak,Kayden
e6632,2020/04/04,breakfast,cereals,"Emily, Carter, Kayden, Andrew"
e6633,2020/04/04,lunch,tacos,Emily
e6636,2020/04/06,dinner,sushi,
e6639,2020/04/07,breakfast,toast and cheese,
e6642,2020/04/08,breakfast,cereals,
e6643,2020/04/09,lunch,a burger,"Avery, Claire"
e6645,2020/04/11,dinner,pasta,
e6651,2020/04/15,dinner,sandwich,
e6652,2020/04/17,breakfast,oatmeal,"Carter, Emily, Kayden"
e6654,2020/04/19,lunch,chinese food,"Olivia, Hazel, Kinsley"
e6656,2020/04/20,dinner,sandwich,
e6658,2020/04/21,dinner,indian food,
e6659,2020/04/22,lunch,a burger,
e6660,2020/04/23,dinner,chinese food,"Carter, Andrew, Kayden"
e6662,2020/04/24,breakfast,pancakes,
e6665,2020/04/25,dinner,indian food,Carter
e6667,2020/04/26,lunch,sandwich,"Lydia, Piper"
e6668,2020/04/26,dinner,a burger,
e6672,2020/04/28,breakfast,"eggs, sausages, and bread",Benjamin
e6673,2020/04/28,dinner,a burger,
e6676,2020/04/30,dinner,tacos,"Benjamin, Willow, Avery, Jackson"
e6677,2020/05/01,breakfast,"eggs, sausages, and bread","Layla, Nevaeh, Avery, Kinsley, Rylee, Piper, Eva, Nora"
e6678,2020/05/01,dinner,indian food,
e6679,2020/05/03,dinner,a burger,
e6681,2020/05/04,lunch,steak,
e6683,2020/05/06,lunch,chinese food,
e6684,2020/05/06,dinner,fish and chips,"Jackson, Avery, Willow, Benjamin"
e6685,2020/05/07,lunch,pasta,"Carter, Kayden, Andrew, Emily"
e6687,2020/05/08,lunch,sandwich,
e6690,2020/05/09,breakfast,cereals,"Andrew, Carter, Kayden"
e6691,2020/05/09,dinner,indian food,"Claire, Hazel, Olivia, Avery, Layla, Lydia, Piper, Rylee, Eva, Piper, Kinsley, Nora"
e6693,2020/05/12,dinner,sushi,
e6695,2020/05/15,breakfast,"eggs, sausages, and bread",
e6697,2020/05/16,breakfast,pancakes,Andrew
e6702,2020/05/18,dinner,sandwich,
e6705,2020/05/20,breakfast,peanut-butter-jam,
e6706,2020/05/20,dinner,pasta,"Willow, Jackson, Benjamin, Avery"
e6707,2020/05/21,lunch,a burger,
e6709,2020/05/22,dinner,fish and chips,
e6711,2020/05/24,dinner,tacos,"Kayden, Andrew, Emily, Carter"
e6716,2020/05/28,lunch,chinese food,"Carter, Kayden"
e6717,2020/05/28,dinner,sushi,"Olivia, Piper, Hazel, Kinsley, Layla, Claire, Nevaeh, Eva, Nora, Lydia, Avery"
e6718,2020/05/30,lunch,chinese food,
e6724,2020/06/01,dinner,sushi,
e6726,2020/06/02,breakfast,cereals,
e6727,2020/06/02,lunch,indian food,
e6730,2020/06/04,breakfast,"eggs, sausages, and bread","Emily, Carter, Kayden, Andrew"
e6731,2020/06/04,lunch,chinese food,"Andrew, Carter, Emily"
e6734,2020/06/07,lunch,tacos,
e6736,2020/06/08,lunch,pasta,
e6739,2020/06/09,lunch,sandwich,Andrew
e6742,2020/06/10,dinner,steak,
e6743,2020/06/11,lunch,tacos,
e6747,2020/06/14,breakfast,cereals,
e6749,2020/06/15,lunch,a burger,
e6750,2020/06/15,dinner,tacos,"Kinsley, Nora"
e6752,2020/06/16,breakfast,cereals,"Jackson, Avery"
e6758,2020/06/20,breakfast,toast and cheese,"Carter, Andrew"
e6759,2020/06/21,lunch,tacos,
e6761,2020/06/23,lunch,chinese food,
e6762,2020/06/24,breakfast,pancakes,
e6763,2020/06/24,lunch,steak,
e6766,2020/06/26,lunch,sandwich,"Andrew, Emily, Carter, Kayden"
e6767,2020/06/26,dinner,steak,
e6770,2020/06/27,dinner,pasta,"Andrew, Emily"
e6773,2020/06/30,lunch,indian food,
e6774,2020/06/30,dinner,indian food,"Carter, Kayden"
e6776,2020/07/01,breakfast,toast and cheese,
e6777,2020/07/01,dinner,pasta,"Kayden, Carter, Emily, Andrew"
e6779,2020/07/02,dinner,pasta,"Jackson, Benjamin, Avery"
e6782,2020/07/04,lunch,sushi,
e6783,2020/07/05,breakfast,pancakes,Lydia
e6786,2020/07/06,lunch,steak,
e6788,2020/07/07,lunch,a burger,"Kayden, Andrew, Carter, Emily"
e6791,2020/07/08,lunch,chinese food,
e6797,2020/07/15,lunch,indian food,"Piper, Lydia"
e6798,2020/07/16,lunch,sandwich,"Avery, Rylee, Layla, Piper, Kinsley, Nevaeh, Hazel, Lydia, Eva, Claire, Olivia, Piper, Nora"
e6799,2020/07/18,breakfast,"eggs, sausages, and bread","Eva, Rylee, Olivia, Claire, Nora, Nevaeh, Hazel, Layla, Piper, Piper, Kinsley, Avery, Lydia"
e6800,2020/07/18,lunch,pasta,"Carter, Kayden, Andrew"
e6801,2020/07/18,dinner,tacos,
e6802,2020/07/19,dinner,sushi,"Kayden, Carter, Emily, Andrew"
e6804,2020/07/23,lunch,chinese food,
e6805,2020/07/24,breakfast,cereals,
e6808,2020/07/28,breakfast,peanut-butter-jam,
e6809,2020/07/28,dinner,sandwich,
e6815,2020/07/31,dinner,indian food,
e6816,2020/08/01,dinner,a burger,
e6822,2020/08/06,breakfast,cereals,"Emily, Andrew, Kayden, Carter"
e6823,2020/08/06,lunch,indian food,"Avery, Jackson, Willow"
e6825,2020/08/07,lunch,tacos,"Eva, Nevaeh, Piper, Piper, Olivia, Nora"
e6826,2020/08/07,dinner,tacos,
e6831,2020/08/11,dinner,a burger,
e6833,2020/08/15,breakfast,toast and cheese,
e6836,2020/08/17,lunch,a burger,
e6837,2020/08/17,dinner,sandwich,
e6839,2020/08/20,dinner,indian food,
e6842,2020/08/22,lunch,chinese food,"Nevaeh, Lydia, Hazel, Kinsley, Claire, Avery, Eva, Olivia, Piper, Layla"
e6843,2020/08/22,dinner,sushi,Emily
e6844,2020/08/24,dinner,tacos,
e6845,2020/08/25,breakfast,pancakes,
e6846,2020/08/25,lunch,sandwich,Andrew
e6847,2020/08/26,dinner,a burger,"Emily, Kayden"
e6850,2020/08/28,dinner,chinese food,
e6852,2020/08/30,dinner,chinese food,Andrew
e6855,2020/08/31,lunch,tacos,"Avery, Benjamin"
e6856,2020/09/01,dinner,a burger,
e6858,2020/09/02,lunch,chinese food,
e6861,2020/09/04,dinner,sandwich,
e6862,2020/09/05,breakfast,peanut-butter-jam,
e6863,2020/09/05,dinner,pasta,Kayden
e6864,2020/09/07,dinner,sandwich,
e6867,2020/09/08,breakfast,pancakes,Andrew
e6868,2020/09/08,lunch,pasta,
e6869,2020/09/08,dinner,indian food,
e6871,2020/09/10,dinner,sushi,
e6876,2020/09/13,breakfast,peanut-butter-jam,
e6877,2020/09/13,dinner,sandwich,"Hazel, Piper, Avery, Eva, Piper, Olivia, Rylee, Claire, Kinsley, Nevaeh"
e6878,2020/09/14,dinner,chinese food,
e6879,2020/09/15,breakfast,oatmeal,
e6880,2020/09/15,dinner,sandwich,
e6882,2020/09/16,lunch,steak,"Rylee, Layla, Eva, Claire, Avery, Olivia, Piper, Piper, Kinsley, Nevaeh, Nora, Hazel, Lydia"
e6883,2020/09/16,dinner,pasta,"Nevaeh, Eva, Avery, Piper, Claire, Nora"
e6884,2020/09/17,lunch,sushi,
e6888,2020/09/19,dinner,pasta,
e6894,2020/09/24,lunch,tacos,
e6896,2020/09/25,lunch,indian food,
e6898,2020/09/27,breakfast,peanut-butter-jam,
e6900,2020/09/28,dinner,pasta,
e6903,2020/09/30,dinner,pasta,"Hazel, Lydia, Piper, Nevaeh, Layla, Eva, Avery, Claire, Nora, Kinsley, Olivia, Rylee, Piper"
e6904,2020/10/01,breakfast,toast and cheese,"Emily, Carter"
e6906,2020/10/03,dinner,tacos,
e6910,2020/10/07,lunch,chinese food,
e6913,2020/10/08,dinner,sandwich,
e6917,2020/10/11,dinner,fish and chips,Carter
e6921,2020/10/13,dinner,a burger,"Olivia, Claire, Rylee, Nevaeh"
e6924,2020/10/15,lunch,chinese food,Emily
e6927,2020/10/18,breakfast,toast and cheese,
e6928,2020/10/19,breakfast,peanut-butter-jam,
e6929,2020/10/20,lunch,pasta,Avery
e6933,2020/10/22,dinner,fish and chips,
e6944,2020/10/27,dinner,pasta,Emily
e6947,2020/10/28,breakfast,oatmeal,
e6948,2020/10/29,breakfast,"eggs, sausages, and bread","Hazel, Olivia, Lydia"
e6949,2020/10/29,lunch,steak,
e6950,2020/10/29,dinner,fish and chips,
e6951,2020/10/30,breakfast,"eggs, sausages, and bread",Kayden
e6953,2020/10/31,breakfast,"eggs, sausages, and bread",Benjamin
e6954,2020/10/31,lunch,sushi,"Willow, Jackson, Avery"
e6957,2020/11/02,dinner,indian food,
e6960,2020/11/04,breakfast,pancakes,
e6961,2020/11/04,lunch,tacos,"Layla, Hazel, Nora, Avery"
e6965,2020/11/07,lunch,steak,
e6966,2020/11/07,dinner,tacos,
e6968,2020/11/08,breakfast,pancakes,
e6970,2020/11/09,lunch,tacos,"Nora, Nevaeh, Piper, Layla, Piper, Kinsley, Lydia"
e6973,2020/11/11,lunch,sandwich,"Lydia, Hazel, Olivia, Eva, Nora, Rylee, Piper, Kinsley, Avery, Layla, Nevaeh"
e6974,2020/11/12,dinner,chinese food,
e6980,2020/11/15,dinner,chinese food,Andrew
e6982,2020/11/17,lunch,a burger,
e6983,2020/11/17,dinner,fish and chips,
e6985,2020/11/18,lunch,chinese food,"Andrew, Carter, Emily, Kayden"
e6991,2020/11/24,breakfast,toast and cheese,
e6993,2020/11/25,lunch,a burger,
e7000,2020/11/30,breakfast,toast and cheese,"Willow, Avery"
e7002,2020/12/03,dinner,indian food,
e7004,2020/12/05,dinner,fish and chips,"Jackson, Benjamin, Willow, Avery"
e7006,2020/12/07,breakfast,pancakes,
e7007,2020/12/07,lunch,sushi,"Claire, Hazel, Olivia, Nevaeh, Avery, Lydia, Nora, Piper"
e7008,2020/12/08,lunch,chinese food,
e7010,2020/12/10,breakfast,toast and cheese,
e7011,2020/12/10,lunch,chinese food,"Piper, Avery, Claire, Kinsley, Eva, Nora, Layla, Nevaeh, Hazel, Piper, Lydia, Olivia"
e7012,2020/12/10,dinner,a burger,
e7015,2020/12/11,lunch,sushi,
e7016,2020/12/11,dinner,sushi,"Benjamin, Jackson, Avery, Willow"
e7018,2020/12/12,lunch,chinese food,"Hazel, Eva, Rylee, Lydia, Piper, Nora, Avery, Claire, Layla, Kinsley, Nevaeh, Piper"
e7020,2020/12/14,breakfast,"eggs, sausages, and bread",
e7023,2020/12/16,breakfast,cereals,"Piper, Eva, Hazel, Nora, Lydia, Kinsley, Claire"
e7024,2020/12/16,dinner,tacos,"Andrew, Kayden, Carter"
e7027,2020/12/17,breakfast,toast and cheese,
e7028,2020/12/18,dinner,chinese food,
e7029,2020/12/20,breakfast,oatmeal,Carter
e7030,2020/12/20,dinner,a burger,"Willow, Jackson, Avery"
e7033,2020/12/23,lunch,pasta,Benjamin
e7034,2020/12/23,dinner,tacos,
e7037,2020/12/26,dinner,tacos,"Kayden, Andrew"
e7041,2020/12/27,dinner,steak,"Avery, Eva, Olivia, Kinsley"
e7043,2020/12/30,breakfast,"eggs, sausages, and bread",Emily
e7044,2020/12/30,lunch,pasta,"Eva, Claire, Hazel, Nevaeh, Avery, Rylee, Kinsley, Lydia, Piper, Nora, Layla, Piper"
